date	username	to	replies	retweets	favorites	text	geo	mentions	hashtags	id	permalink	
29.8.2020 17.30	JoeBiden		2841	2740	10331	Folks, we’re just a few days away from our biggest end-of-month deadline yet and we need your help to hit our goal. Every donation — big or small — makes a big difference. Please chip in today:				1,30E+18	https://twitter.com/JoeBiden/status/1299761231620902913	
29.8.2020 16.00	JoeBiden		6416	22104	67826	The only thing this president has done alone is fail America.				1,30E+18	https://twitter.com/JoeBiden/status/1299738581435445250	
29.8.2020 15.00	JoeBiden		26655	48161	331564	We have a president more interested in beating people at golf than beating COVID-19.				1,30E+18	https://twitter.com/JoeBiden/status/1299723485611130887	
29.8.2020 13.00	JoeBiden		4098	9328	43683	I promise you this: A Biden-Harris Administration will always listen to scientists.				1,30E+18	https://twitter.com/JoeBiden/status/1299693287184367616	
29.8.2020 3.00	JoeBiden		4306	45235	355123	The true power of @ChadwickBoseman was bigger than anything we saw on screen. From the Black Panther to Jackie Robinson, he inspired generations and showed them they can be anything they want — even super heroes. Jill and I are praying for his loved ones at this difficult time.		@chadwickboseman		1,30E+18	https://twitter.com/JoeBiden/status/1299542508586885122	
29.8.2020 0.02	JoeBiden		9977	18647	109032	America was built on a simple idea: All men — and women — are created equal. It’s time we ensured all people are treated equally as well.				1,30E+18	https://twitter.com/JoeBiden/status/1299497492120326144	
28.8.2020 23.00	JoeBiden		9252	24359	66850	The President incites violence, inspires white-supremacist shooters, and his failed COVID response is costing thousands of lives per day. When you look at the world right now, ask yourself: Do you feel safe in Trump’s America?				1,30E+18	https://twitter.com/JoeBiden/status/1299481889003024384	
28.8.2020 22.01	JoeBiden		2112	4022	15115	America is at an inflection point. The calls for racial justice that sparked the March on Washington 57 years ago are ringing out again today. As we honor the legacy of that day — let's meet this moment with the urgency and action that our heroes marched for half a century ago.				1,30E+18	https://twitter.com/JoeBiden/status/1299467041498263554	
28.8.2020 21.01	JoeBiden		4797	9273	34849	Donald Trump put our nation on the sidelines. Let’s get back in the game.				1,30E+18	https://twitter.com/JoeBiden/status/1299451941987078146	
28.8.2020 20.35	JoeBiden		1390	3457	12727	I know from personal experience how important access to quality, affordable health care is for a family. I know the peace of mind it brings. It's why as president, I promise I'll protect your children's health care as if they were my own.				1,30E+18	https://twitter.com/JoeBiden/status/1299445398935797760	
28.8.2020 19.55	JoeBiden		2314	9998	51706	As we mark the 57th anniversary of the March on Washington and Dr. Martin Luther King Jr.'s "I Have a Dream" speech, we must continue the hard work of perfecting our union. It's up to all of us to carry on the march toward equality, liberty, and justice for all.				1,30E+18	https://twitter.com/JoeBiden/status/1299435332358807554	
28.8.2020 19.27	JoeBiden		875	7320	40717	I am grateful for your friendship and leadership, @AbeShinzo. I’m sad to see you step down, but I know the strong alliance between our countries and peoples will continue for generations to come. Wishing you good health in the years ahead, my friend.		@AbeShinzo		1,30E+18	https://twitter.com/JoeBiden/status/1299428285948899329	
28.8.2020 18.14	JoeBiden	BostonGlobe	20009	42706	178272	Mr. President, Americans are canceling weddings and holding funerals without family. They're sacrificing so more Americans don't have to die. But instead of leading by example, you hosted a super spreader event on the South Lawn. When will you take the presidency seriously?				1,30E+18	https://twitter.com/JoeBiden/status/1299409914964533248	
28.8.2020 17.35	JoeBiden		17979	24701	139943	We can't let George Floyd and Jacob Blake become just another pair of hashtags. This is a moment of action. It's long past time we reform policing, reverse systemic racism, and make our communities safer.				1,30E+18	https://twitter.com/JoeBiden/status/1299400100331040769	
28.8.2020 12.35	JoeBiden	IBEW	1705	5481	27209	Times of crisis often bring out our best as Americans — and we're seeing that right now in the aftermath of Hurricane Laura. Thank you to all of our emergency responders who are working around the clock to help people get back on their feet.				1,30E+18	https://twitter.com/JoeBiden/status/1299324602863292416	
28.8.2020 3.37	JoeBiden		4117	3390	14480	Tonight is yet another reminder of what's at stake in this election. Who we are, what we stand for, and who we want to be — it's all on the ballot this November. We have to beat Donald Trump. Chip in to help us do it:				1,30E+18	https://twitter.com/JoeBiden/status/1299189210641907713	
28.8.2020 3.28	JoeBiden		7312	8006	39342	It’s time we bring integrity back to the White House.				1,30E+18	https://twitter.com/JoeBiden/status/1299186945558482945	
28.8.2020 3.20	JoeBiden		47674	70081	310499	Remember: every example of violence Donald Trump decries has happened on his watch. Under his leadership. During his presidency.				1,30E+18	https://twitter.com/JoeBiden/status/1299184932384768001	
28.8.2020 3.01	JoeBiden	JoeBiden	2333	7752	36341	Leadership requires foresight.				1,30E+18	https://twitter.com/JoeBiden/status/1299180253580066816	
28.8.2020 2.59	JoeBiden		4012	10467	50199	From the moment COVID-19 emerged, President Trump downplayed the threat it posed, refused to listen to the experts, and failed to take action to contain its spread. Now, we’re paying the price.				1,30E+18	https://twitter.com/JoeBiden/status/1299179647570120704	
28.8.2020 2.52	JoeBiden		2601	5514	16917	Donald Trump promised to be the greatest jobs president God ever created. Instead, tens of millions of Americans are out of work and we're facing the worst economic crisis since the Great Depression. #PromisesBroken			#PromisesBroken	1,30E+18	https://twitter.com/JoeBiden/status/1299177885933039617	
28.8.2020 2.48	JoeBiden		5219	23351	78364	Donald Trump didn't build a wall around America, the world built a wall around us.				1,30E+18	https://twitter.com/JoeBiden/status/1299176879295873025	
28.8.2020 2.39	JoeBiden		2248	3218	13215	Donald Trump is right, this is the most important election in the history of our country. Chip in to help us get him out of the White House: https://joe.link/2ECOh8C				1,30E+18	https://twitter.com/JoeBiden/status/1299174614434607104	
28.8.2020 2.32	JoeBiden		7178	15020	81245	Donald Trump calls himself a wartime president. But now, instead of leading the charge to defeat this virus, he’s waved the white flag. He abandoned the American people when we needed him most.				1,30E+18	https://twitter.com/JoeBiden/status/1299172852760014848	
28.8.2020 2.24	JoeBiden		2418	10988	31565	When President Trump took office, he inherited a growing economy from the Obama-Biden administration. And just like everything else he’s inherited in his life, he squandered it.				1,30E+18	https://twitter.com/JoeBiden/status/1299170839410216961	
28.8.2020 2.15	JoeBiden		2272	6450	20669	President Trump has failed our nation.				1,30E+18	https://twitter.com/JoeBiden/status/1299168574515286016	
28.8.2020 2.07	JoeBiden		5158	19891	74508	- 180,000 lives lost - Nearly 6 million confirmed cases of COVID-19 - Over 25 million Americans out of work - Countless small businesses on the brink of closing That's Donald Trump's America. We're living it every day. We can't take four more years.				1,30E+18	https://twitter.com/JoeBiden/status/1299166561299701763	
28.8.2020 1.58	JoeBiden		39393	110380	550269	When Donald Trump says tonight you won’t be safe in Joe Biden’s America, look around and ask yourself: How safe do you feel in Donald Trump’s America?				1,30E+18	https://twitter.com/JoeBiden/status/1299164296329523200	
28.8.2020 0.45	JoeBiden	WDEL	1103	4918	17502	This news is deeply disturbing — as an alum of @UDelaware and as an American. We need a full and swift investigation into what happened Tuesday night. With anti-Semitism on the rise across the country, we all have a moral obligation to speak out and give hate no safe harbor.		@UDelaware		1,30E+18	https://twitter.com/JoeBiden/status/1299145925273612288	
28.8.2020 0.29	JoeBiden		10714	20809	97526	President Trump doesn’t want a second term. He wants a do-over. As he takes the stage tonight, remember: he alone is responsible for the chaos in our country. Together, we can stop it. http://www.keepamericagreat.com				1,30E+18	https://twitter.com/JoeBiden/status/1299141898901299201	
28.8.2020 0.09	JoeBiden	voxdotcom	2684	7569	33311	Donald Trump and Republicans must have forgotten about the 180,000 American lives lost due to COVID-19. I promise you that, as president, I never will.				1,30E+18	https://twitter.com/JoeBiden/status/1299136865560268800	
27.8.2020 23.38	JoeBiden		1444	2217	10876	I couldn't be more ready for @KamalaHarris to be the next Vice President. Chip in to help us make history:		@KamalaHarris		1,30E+18	https://twitter.com/JoeBiden/status/1299129064234446850	
27.8.2020 22.12	JoeBiden	tparti	3257	8350	41831	Immigrants are not your political props, Mr. President.				1,30E+18	https://twitter.com/JoeBiden/status/1299107421818957824	
27.8.2020 20.48	JoeBiden		4751	17920	62214	Last night, Vice President Mike Pence stood before America and with a straight face said, “You won’t be safe in Joe Biden’s America.” His proof? The violence you’re seeing in Donald Trump’s America.				1,30E+18	https://twitter.com/JoeBiden/status/1299086282308505601	
27.8.2020 19.03	JoeBiden		1562	3061	10813	Tune in as @KamalaHarris discusses President Trump’s failure to lead on COVID-19 and what a Biden-Harris administration will do differently:		@KamalaHarris		1,30E+18	https://twitter.com/JoeBiden/status/1299059992490721280	
27.8.2020 18.36	JoeBiden		3048	15362	46718	They got it wrong the first time. They will get it wrong again.				1,30E+18	https://twitter.com/JoeBiden/status/1299053063685038080	
27.8.2020 16.27	JoeBiden	SSWorks	4200	20079	63919	The cruelty of this president truly knows no bounds. We can’t let him gut Social Security and eliminate funding for disability benefits.				1,30E+18	https://twitter.com/JoeBiden/status/1299020599650648065	
27.8.2020 15.18	JoeBiden		36405	29228	92708	To lead America, you have to understand America. I know how hard it is for folks who are sick, struggling, and wondering how they'll get through the day. You deserve a president who will fight for you and lead our nation out of these crises. I'll get started on day one.				1,30E+18	https://twitter.com/JoeBiden/status/1299003235261444096	
